"chamber","Date","campaign","T_treatment","HHMMSS","FTime","Ebal","Code","Tofit","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs"
"C10","2013-09-19",3,"elevated","9:58:48",3735.5,0,10,1,15.06097133,0.69077253,165.0506635,5.573048096,0.974657295,24.71701431,6,1.420000017,1,2.840000033,21.84962463,24.71701431,20.57738686,229.5802917,210.1267395,15.02320194,21.55833054,57.03059769,81.83904266,500.6391907,1799.50061,206.7659912,99.81147003,0.389762878,-0.164783537,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834398651,0.005573048,297.8670143,294.9996246,287.9200912,0.118067436,3.126425958,31.32331341,9.764982874,23.28331947,2.868439034,0.555627408,2.151768662,0.716670372,0.3573162,16.47394936,0.785481486,74.24331084,202.967475,0.055091407
"C10","2013-09-19",3,"elevated","10:01:18",3885.5,0,10,1,21.70829168,0.58692871,226.2449493,5.817641822,1.162976584,24.87840652,6,1.420000017,1,2.840000033,22.8272953,24.87840652,21.94368172,328.9237366,300.8138428,13.14316845,19.97514534,47.0123024,71.44985962,500.7130737,1800.56665,216.7385559,99.81021118,-1.105964661,-0.340436995,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83452179,0.005817642,298.0284065,295.9772953,288.0906576,0.099249472,3.156700059,31.62702514,11.6518798,23.85285091,2.968603266,0.486405665,1.993723475,0.974879791,0.311677031,22.58155617,0.752109501,68.65969045,290.4947606,0.051308484
"C10","2013-09-19",3,"elevated","10:03:48",4035.5,0,10,1,26.87348777,0.579151116,291.7781286,5.836940087,1.179638286,25.0169239,6,1.420000017,1,2.840000033,22.92114067,25.0169239,21.92629623,420.2964172,385.3974304,13.21581268,20.07000923,47.00548172,71.38421631,500.696991,1799.33252,156.3200531,99.81305695,-1.949195862,-0.342409194,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834494985,0.00583694,298.1669239,296.0711407,287.8931967,0.080505217,3.182887261,31.88848592,11.81847668,23.96903229,2.989407671,0.481051909,2.003248974,0.986158696,0.308160858,29.12326696,0.757083741,68.39473481,372.6230614,0.049326122
"C10","2013-09-19",3,"elevated","10:06:18",4185.5,0,10,1,34.62604403,0.542852215,474.9884495,5.655024378,1.206286717,25.13972473,6,1.420000017,1,2.840000033,22.96916008,25.13972473,21.93186951,649.8045044,604.2143555,13.39507484,20.03620529,47.50712204,71.0606308,500.6725159,1800.162842,223.8485565,99.8180542,-4.672279358,-0.332155287,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834454193,0.005655024,298.2897247,296.1191601,288.0260482,0.166827507,3.206261743,32.12106035,12.08485506,24.05444241,3.004783117,0.455739771,1.999975026,1.004808091,0.29156308,47.41242279,0.786125727,67.56880183,587.7547925,0.039806401
"C10","2013-09-19",3,"elevated","10:08:48",4335.5,0,10,1,38.4329856,0.503848278,790.6386264,5.35454683,1.216548147,25.08546829,6,1.420000017,1,2.840000033,22.45181847,25.08546829,21.14326668,1000.399536,948.2542725,13.54090595,19.8308239,49.55263138,72.5704422,500.6451721,1799.560303,231.2722473,99.81268311,-9.670875549,-0.307745039,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83440862,0.005354547,298.2354683,295.6018185,287.929642,0.261624067,3.195915889,32.01913614,12.18831224,23.76864338,2.953603604,0.427928839,1.979367741,0.974235863,0.273376904,78.91576267,0.833783353,66.8095354,929.9850718,0.027610012
"C10","2013-09-19",3,"elevated","10:11:18",4486,0,10,1,39.42112384,0.465344817,970.7762827,5.086849894,1.237160664,25.06066895,6,1.420000017,1,2.840000033,22.40259743,25.06066895,21.14478302,1200.675415,1146.447876,13.60031796,19.57666397,49.92012787,71.85637665,500.7005615,1800.203247,221.6743011,99.81455994,-13.25131989,-0.298585951,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834500936,0.00508685,298.2106689,295.5525974,288.0325131,0.399569292,3.191196763,31.97125515,12.39459118,23.73163319,2.947032072,0.399830988,1.954036099,0.992995972,0.255056175,96.89760745,0.846768792,65.80879909,1127.708962,0.023004666
"C10","2013-09-19",3,"elevated","10:14:03",4650.5,0,10,1,40.13677099,0.408920717,1532.934018,4.658511494,1.267745911,24.95577621,6,1.420000017,1,2.840000033,22.33571625,24.95577621,21.15353012,1800.707031,1742.876221,13.59488869,19.07125854,50.1027565,70.28543091,500.6602478,1799.126709,224.5621185,99.81291199,-25.02548981,-0.290948927,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834433746,0.004658511,298.1057762,295.4857162,287.860267,0.626769411,3.171303761,31.77248011,12.70122157,23.64574623,2.931831219,0.357452502,1.903557851,1.028273368,0.227524386,153.0066082,0.879542678,64.14440438,1723.797122,0.014935338
"C11","2013-09-19",3,"ambient","9:34:17",3444,0,11,1,21.84451301,0.215179932,211.4320512,3.409074057,1.661655741,25.09108353,6,1.420000017,1,2.840000033,22.80674362,25.09108353,21.86343765,420.3701477,392.5492859,11.34622765,15.37444878,40.65658951,55.09079361,499.9717712,1799.78479,9.935164452,99.8624115,-2.778928757,-0.059151888,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833286285,0.003409074,298.2410835,295.9567436,287.96556,1.324467022,3.196985271,32.01390015,16.63945138,23.94891357,2.985795946,0.200024555,1.53532953,1.450466416,0.126294008,21.11411451,0.538612752,50.51243515,382.1654506,0.028872823
"C11","2013-09-19",3,"ambient","9:36:47",3594.5,0,11,1,-0.646158971,0.228644779,54.14380923,3.55090758,1.635630874,25.08311081,6,1.420000017,1,2.840000033,22.63253975,25.08311081,21.69389343,50.14341354,50.70287704,11.42644215,15.62188148,41.37356949,56.56467438,499.8907776,1801.32959,9.068516731,99.84944153,-0.461893082,-0.057081461,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833151296,0.003550908,298.2331108,295.7825397,288.2127279,1.231364099,3.195467016,32.00285316,16.38097168,23.85782528,2.969491416,0.211608452,1.559836142,1.409655274,0.133687181,5.406229114,1.067864634,51.47233649,51.01003007,-0.006520151
"C11","2013-09-19",3,"ambient","9:39:17",3744,0,11,1,2.807231578,0.260842264,75.13342593,3.837396051,1.565749722,24.91926956,6,1.420000017,1,2.840000033,22.58704376,24.91926956,21.70191193,99.68904114,95.87806702,11.47710705,16.00920105,41.67576218,58.13273621,499.8963928,1799.710449,9.643432617,99.85857391,-0.468805313,-0.073587656,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833160655,0.003837396,298.0692696,295.7370438,287.9536654,1.095036652,3.164405708,31.68887342,15.67967237,23.75315666,2.950852224,0.238900263,1.598655986,1.352196238,0.151140286,7.502716766,0.783635176,53.57500532,94.54364357,0.015907727
"C11","2013-09-19",3,"ambient","9:41:47",3894,0,11,1,6.532697535,0.29253689,99.02968483,4.14747526,1.523915147,24.91926765,6,1.420000017,1,2.840000033,22.61321068,24.91926765,21.6940937,149.4137573,140.8719025,11.53315639,16.4292202,41.81005096,59.55928421,499.9120483,1800.13916,7.300332546,99.85198212,-0.695291519,-0.089660883,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833186747,0.004147475,298.0692677,295.7632107,288.0222592,0.937284974,3.164405348,31.69096178,15.26174158,23.76623917,2.953176323,0.265217872,1.640490202,1.312686122,0.16801668,9.888310319,0.70297684,55.26290866,137.7665709,0.026204896
"C11","2013-09-19",3,"ambient","9:44:17",4044.5,0,11,1,12.47601129,0.312010649,139.351595,4.316831076,1.4961029,24.88210106,6,1.420000017,1,2.840000033,22.82984352,24.88210106,22.09253883,229.7028656,213.6216888,11.54445648,16.63952255,41.29983139,59.52722549,499.8955078,1799.465576,8.444224358,99.8401947,-1.081888199,-0.098118067,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83315918,0.004316831,298.0321011,295.9798435,287.9144858,0.881233858,3.157396072,31.62449834,14.98497579,23.85597229,2.969160546,0.281125397,1.661293171,1.307867375,0.178239634,13.91289037,0.65232887,56.25061096,207.6911906,0.033789746
"C11","2013-09-19",3,"ambient","9:46:47",4194,0,11,1,19.05324502,0.30869998,191.8745819,4.34553829,1.520400617,25.07003212,6,1.420000017,1,2.840000033,22.93013382,25.07003212,22.08836937,330.4112854,305.9472351,11.62251663,16.75080872,41.33151627,59.56853867,499.9029236,1799.588867,9.502902985,99.85053253,-1.88492775,-0.107652903,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833171539,0.004345538,298.2200321,296.0801338,287.9342123,0.854106945,3.192977788,31.97757395,15.22676523,24.00008297,2.994989407,0.278434894,1.672577171,1.322412236,0.176509412,19.15877918,0.627149259,55.97884155,296.8902349,0.035925014
"C11","2013-09-19",3,"ambient","9:49:17",4344.5,0,11,1,23.95475501,0.294635784,239.7437432,4.236294938,1.54577963,25.16190529,6,1.420000017,1,2.840000033,22.95627403,25.16190529,22.09019089,419.9903259,389.2619019,11.67413425,16.67355919,41.44583511,59.19493103,499.9367981,1799.574097,1312.732666,99.84191132,-2.844064713,-0.100107431,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833227997,0.004236295,298.3119053,296.106274,287.931849,0.90205519,3.210499648,32.15583121,15.48227202,24.05908966,3.005621691,0.266941899,1.664720018,1.340901673,0.169123817,23.93647355,0.615893161,55.28626414,377.8749586,0.035047808
"C11","2013-09-19",3,"ambient","9:51:47",4494.5,0,11,1,33.01583702,0.271806513,385.0149144,3.985568038,1.565204882,25.13857841,6,1.420000017,1,2.840000033,22.50183678,25.13857841,21.28034019,650.4292603,607.8925171,11.72893524,16.43416595,42.80454636,59.9762001,499.8779602,1798.779053,1264.385986,99.84309387,-5.714487076,-0.085813761,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833129934,0.003985568,298.2885784,295.6518368,287.804642,0.974624898,3.206042856,32.11081239,15.67664644,23.8202076,2.962780712,0.248065069,1.640837974,1.321942738,0.15701213,38.44108024,0.633360181,54.33546125,592.1983694,0.030292733
"C11","2013-09-19",3,"ambient","9:54:17",4644.5,0,11,1,38.35272662,0.235052182,650.2455666,3.563119643,1.599018451,25.08188248,6,1.420000017,1,2.840000033,22.19118881,25.08188248,20.91874695,1000.703674,950.6030884,11.78299141,15.99143314,43.81058884,59.45808411,499.872467,1800.266846,1317.86377,99.81686401,-11.4541111,-0.071972132,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833120778,0.00356312,298.2318825,295.3411888,288.0426889,1.164969971,3.195233159,32.01095516,16.01952202,23.63653564,2.930205145,0.217085161,1.596214707,1.333990438,0.137185625,64.9054733,0.684034772,52.64482075,932.372039,0.021655223
"C11","2013-09-19",3,"ambient","9:56:46",4793,0,11,1,39.66498653,0.199577336,785.0061037,3.171113634,1.656959732,25.17195129,6,1.420000017,1,2.840000033,22.1838665,25.17195129,20.92262459,1200.16394,1148.184204,11.83582878,15.58277035,44.02773666,57.9658699,499.8795166,1800.260376,1331.903198,99.81928253,-15.31995583,-0.054684877,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833132528,0.003171114,298.3219513,295.3338665,288.0416537,1.356410758,3.212420688,32.18236603,16.59959569,23.6779089,2.937515534,0.186473174,1.555460956,1.382054578,0.11765624,78.35874605,0.683693523,50.62778469,1129.329369,0.017781796
"C11","2013-09-19",3,"ambient","9:59:25",4952,0,11,1,41.09094741,0.169685676,1295.626381,2.781178181,1.692694665,25.14869308,6,1.420000017,1,2.840000033,21.92219543,25.14869308,20.52950859,1799.954468,1744.809326,11.89352989,15.18104458,44.95139694,57.37650299,499.8834534,1799.868896,1304.692383,99.81394958,-29.15638161,-0.040671587,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833139089,0.002781178,298.2986931,295.0721954,287.979017,1.528187479,3.207974683,32.13954258,16.958498,23.53544426,2.912409835,0.16011882,1.515280018,1.397129817,0.100891952,129.3215863,0.74256044,49.00308082,1725.276658,0.011671073
"C11","2013-09-19",3,"ambient","10:01:54",5101,0,11,0,17.32327859,0.153433329,200.0474945,2.543576281,1.703113631,25.09462929,6,1.420000017,1,2.840000033,21.39952469,25.09462929,19.74758148,419.3473206,397.3401489,11.96565914,14.97312832,46.69327164,58.42923737,499.8536987,1799.732666,972.5356445,99.81528473,-2.735696793,-0.012009859,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833089498,0.002543576,298.2446293,294.5495247,287.9572201,1.591124175,3.197660697,32.03578196,17.06265364,23.24707699,2.862166289,0.145568852,1.494547066,1.367619223,0.091655866,19.96779763,0.503466602,48.25245747,389.1054919,0.021482369
"C12","2013-09-19",3,"elevated","9:48:25",3326,0,12,0,22.33095548,0.223976535,211.6004235,4.215543317,1.982152022,25.20127296,6,1.420000017,1,2.840000033,21.22833824,25.20127296,19.55251884,420.384491,391.5919189,7.37976265,12.37831402,29.10959435,48.82646561,499.74823,1799.412231,4.04861784,99.84246826,2.890813828,0.103292644,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832913717,0.004215543,298.351273,294.3783382,287.9059506,0.680240348,3.218033447,32.23110869,19.85279467,23.2148056,2.856590953,0.207603862,1.235881425,1.620709529,0.131130347,21.12670857,0.540359526,41.604983,380.9768522,0.024386758
"C12","2013-09-19",3,"elevated","9:48:33",3334,0,12,0,22.26441669,0.225494262,213.2008275,4.216367073,1.970296597,25.14512444,6,1.420000017,1,2.840000033,21.22449303,25.14512444,19.55573845,420.2910156,391.5805359,7.390275002,12.38930607,29.15834999,48.88204193,499.7923584,1799.510254,4.241059303,99.8438797,2.890813828,0.103292644,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832987264,0.004216367,298.2951244,294.374493,287.9216342,0.687156104,3.207292981,32.12308046,19.73377439,23.18480873,2.851417092,0.208907161,1.236996385,1.614420708,0.131962357,21.28679777,0.54446227,41.79159053,380.9970985,0.02442185
"C12","2013-09-19",3,"elevated","9:48:38",3339.5,0,12,0,22.39096281,0.226405254,212.890475,4.215416887,1.962528275,25.10643387,6,1.420000017,1,2.840000033,21.20901108,25.10643387,19.50906181,420.4110107,391.5458069,7.395009041,12.39348602,29.2040062,48.94374466,499.7330017,1799.741943,3.985940695,99.84131622,2.890813828,0.103292644,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832888336,0.004215417,298.2564339,294.3590111,287.9587045,0.691352926,3.199910233,32.04996041,19.65647439,23.15772247,2.846752299,0.209688827,1.237381957,1.609370342,0.132461416,21.25526524,0.543717929,41.90663501,380.9022155,0.024634404
"C12","2013-09-19",3,"elevated","9:48:45",3346,0,12,0,22.24494029,0.226231947,213.9393392,4.210494991,1.961693975,25.10405159,6,1.420000017,1,2.840000033,21.17047691,25.10405159,19.39589882,420.3132629,391.6263428,7.404448986,12.39688873,29.31147194,49.07469559,499.7514038,1799.811157,3.633249521,99.8445816,2.890813828,0.103292644,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832919006,0.004210495,298.2540516,294.3204769,287.9697787,0.689364299,3.199456143,32.04436427,19.64747554,23.13726425,2.843233412,0.209540159,1.237762169,1.605471243,0.132366495,21.36068381,0.546284343,41.91987246,381.0521635,0.024471848
"C12","2013-09-19",3,"elevated","9:48:51",3352,0,12,1,22.39625823,0.22584906,212.4958637,4.203039246,1.961235172,25.10174561,6,1.420000017,1,2.840000033,21.12689018,25.10174561,19.33637619,420.433136,391.5689087,7.413980961,12.39747906,29.42689323,49.20693588,499.761261,1799.759888,3.418963432,99.84138489,2.890813828,0.103292644,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832935435,0.004203039,298.2517456,294.2768902,287.9615756,0.687805248,3.19901665,32.04098835,19.64350929,23.11431789,2.839291084,0.209211647,1.237781478,1.601509606,0.132156753,21.21588131,0.54267808,41.91830882,380.9228002,0.024645762
"C12","2013-09-19",3,"elevated","9:51:30",3510.5,0,12,1,-0.382860984,0.226039048,51.29689886,4.370983649,2.036547769,25.67526436,6,1.420000017,1,2.840000033,21.79783249,25.67526436,20.02025223,49.88040161,50.07727432,7.572957993,12.75397491,28.84881783,48.5856514,499.7362061,1799.692017,3.680098057,99.84444427,2.365446091,0.09430331,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832893677,0.004370984,298.8252644,294.9478325,287.9507162,0.609151849,3.309961306,33.15118162,20.39720671,23.73654842,2.947904085,0.209374664,1.273413538,1.674490547,0.132260832,5.12171036,1.024354851,41.66936555,50.2592681,-0.003174255
"C12","2013-09-19",3,"elevated","9:54:00",3660.5,0,12,1,3.092647264,0.253327946,70.90758533,4.528092548,1.899781714,25.15896225,6,1.420000017,1,2.840000033,20.86740303,25.15896225,18.97767639,98.70477295,94.47795105,7.757152081,13.12245274,31.28369522,52.9213295,499.7303772,1799.947144,4.302404881,99.84073639,2.570920944,0.100545108,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832883962,0.004528093,298.3089622,294.017403,287.9915365,0.476859549,3.209937058,32.15057475,19.02812201,23.01318264,2.821972341,0.232581666,1.310155344,1.511816997,0.147095205,7.079465535,0.750519931,44.4040121,93.00785466,0.014764984
"C12","2013-09-19",3,"elevated","9:56:30",3810.5,0,12,1,6.880888474,0.284667886,94.96778275,4.738753739,1.787387838,24.79500389,6,1.420000017,1,2.840000033,20.46276855,24.79500389,18.56414413,149.424469,140.3646698,7.946119308,13.55834198,32.8537674,56.0578804,499.7489624,1799.46814,4.21216774,99.83784485,2.804410934,0.080100238,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832914937,0.004738754,297.9450039,293.6127686,287.9148959,0.362933138,3.141023481,31.46125084,17.90290887,22.62888622,2.75700396,0.258733672,1.353635643,1.403368317,0.163854401,9.48137876,0.676578963,47.08854814,137.093825,0.023634255
"C12","2013-09-19",3,"elevated","9:59:00",3960.5,0,12,1,12.87456423,0.309149984,135.1553579,5.024743158,1.758111345,24.89827919,6,1.420000017,1,2.840000033,21.3541069,24.89827919,19.96990013,229.6898041,212.9461975,8.098451614,14.04704285,31.69551849,54.97696304,499.6975098,1800.824219,4.027966499,99.83126831,2.818479538,0.06937331,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832829183,0.005024743,298.0482792,294.5041069,288.1318686,0.317782447,3.160445448,31.65787135,17.6108285,23.12619305,2.841330712,0.278800934,1.402334103,1.438996609,0.176744778,13.4927308,0.634692516,48.65916485,206.8262463,0.030289461
"C12","2013-09-19",3,"elevated","10:01:30",4110.5,0,12,1,19.31014539,0.314266951,189.2126122,5.095013243,1.756158192,25.00104713,6,1.420000017,1,2.840000033,21.44303131,25.00104713,19.95939445,328.8841553,303.8405457,8.231075287,14.26120853,32.03961945,55.51203156,499.7254944,1800.78833,4.381837845,99.83150482,2.61306572,0.073388278,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832875824,0.005095013,298.1510471,294.5930313,288.1261264,0.278660139,3.1798761,31.85243081,17.59122228,23.22203922,2.857839836,0.282955804,1.423717909,1.434121927,0.179417014,18.8893798,0.622736547,49.1016124,294.6614274,0.032177923
"C12","2013-09-19",3,"elevated","10:04:00",4260.5,0,12,1,24.32886238,0.29673099,236.3253694,4.90457036,1.780384887,25.06464958,6,1.420000017,1,2.840000033,21.46644592,25.06464958,19.95525742,419.742218,388.2423401,8.334160805,14.14015579,32.39292908,54.95946884,499.6785889,1800.67395,4.026713371,99.82697296,2.294797897,0.083751857,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832797648,0.00490457,298.2146496,294.6164459,288.1078256,0.372356969,3.191953837,31.97486353,17.83470774,23.26554775,2.865361655,0.268660594,1.41156895,1.453792705,0.170227726,23.59164626,0.608705813,48.30728243,376.6775641,0.031200723
"C12","2013-09-19",3,"elevated","10:06:30",4410.5,0,12,1,32.96091154,0.271132474,381.9386621,4.615688981,1.818745338,25.13059998,6,1.420000017,1,2.840000033,21.48359871,25.13059998,19.95429993,649.8554688,606.914978,8.417471886,13.88268852,32.68021774,53.89852142,499.699585,1800.267212,4.20011282,99.82032013,0.700559616,0.093007267,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832832642,0.004615689,298.2806,294.6335987,288.0427475,0.515762349,3.20451975,32.10287992,18.22019139,23.30709934,2.872561316,0.247503516,1.385774413,1.486786903,0.156652187,38.12523953,0.629311643,46.97129693,591.2469393,0.02618562
